Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
#TH10267,customer_267@example.com,paid,2025-08-31 22:47:41 +0500,fulfilled,2025-08-23 03:08:35 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-08-22 04:44:34+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 267,XXXXXXXXXX,XXXXXXXXXX,,,Gujrat,'50700,,PK,XXXXXXXXXX,Customer 267,XXXXXXXXXX,XXXXXXXXXX,,,Gujrat,'50700,,PK,XXXXXXXXXX,Check,,,Cash on Delivery (COD),#TH15010.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6499524346076.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rnyCfXMeP7rr1cpI07uuyVbpX + #TH15010.2,,,rnyCfXMeP7rr1cpI07uuyVbpX + #TH15010.2
#TH10268,customer_268@example.com,paid,2025-07-20 02:41:54 +0500,fulfilled,2025-07-12 00:38:48 +0500,yes,PKR,3999.0,0.0,0.0,3999.0,,0.0,Delivery Charges,2025-07-10 11:55:44+00:00,1,5-Tier Coat and Shoe Rack with Storage Shelf & 8 Hooks – Freestanding Organizer for Entryway & Bedroom,3999.0,7999.0,TH163,True,False,fulfilled,Customer 268,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'47631,,PK,XXXXXXXXXX,Customer 268,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'47631,,PK,XXXXXXXXXX,,,,Cash on Delivery (COD),#TH13067.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6435926180060.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rnSLlomOenN7nXXvSi1czzEgm + #TH13067.2,,,rnSLlomOenN7nXXvSi1czzEgm + #TH13067.2
#TH10269,customer_269@example.com,paid,2025-10-19 17:38:45 +0500,fulfilled,2025-10-02 02:06:42 +0500,no,PKR,3099.0,0.0,0.0,3099.0,,0.0,Delivery Charges,2025-09-30 16:55:50+00:00,1,Multifunctional Face & Neck Massager – Therapy & Massage Modes for Anti-Aging & Skin Rejuvenation,3099.0,6199.0,TH188,True,False,fulfilled,Customer 269,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'46060,,PK,XXXXXXXXXX,Customer 269,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'46060,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH16569.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6557213622492.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rwyFXMuHmIj2WL3bCL7oTNnUU + #TH16569.1,,,rwyFXMuHmIj2WL3bCL7oTNnUU + #TH16569.1
#TH10270,customer_270@example.com,paid,2025-08-10 01:25:58 +0500,fulfilled,2025-08-04 00:30:50 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-08-02 06:53:50+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 270,XXXXXXXXXX,XXXXXXXXXX,,,Okara,'56300,,PK,XXXXXXXXXX,Customer 270,XXXXXXXXXX,XXXXXXXXXX,,,Okara,'56300,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH14102.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6468562780380.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rBTbQDI26ZB1oNwYx49xyKqM7 + #TH14102.2,,,rBTbQDI26ZB1oNwYx49xyKqM7 + #TH14102.2
#TH10271,customer_271@example.com,paid,2025-09-14 01:45:15 +0500,fulfilled,2025-08-25 00:28:30 +0500,yes,PKR,4499.0,0.0,0.0,4499.0,,0.0,Delivery Charges,2025-08-24 04:43:21+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 5 - Layer,4499.0,8999.0,TH166,True,False,fulfilled,Customer 271,XXXXXXXXXX,XXXXXXXXXX,,,Malakwal,'50530,,PK,XXXXXXXXXX,Customer 271,XXXXXXXXXX,XXXXXXXXXX,,,Malakwal,'50530,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH15098.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6502240878812.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rnFtBrHvHttWf62YpIGfdr4lT + #TH15098.2,,,rnFtBrHvHttWf62YpIGfdr4lT + #TH15098.2
#TH10272,customer_272@example.com,paid,2026-01-04 00:41:32 +0500,fulfilled,2025-12-20 02:25:13 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2025-12-18 19:11:29+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 272,XXXXXXXXXX,XXXXXXXXXX,,,Kallar Kahar,,,PK,XXXXXXXXXX,Customer 272,XXXXXXXXXX,XXXXXXXXXX,,,Kallar Kahar,,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH19229.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6750648107228.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,riPK3e0mu3JvvsbntEFSx1vbZ + #TH19229.1,,,riPK3e0mu3JvvsbntEFSx1vbZ + #TH19229.1
#TH10273,customer_273@example.com,paid,2026-01-25 01:09:18 +0500,fulfilled,2026-01-11 23:47:17 +0500,no,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-01-11 15:24:53+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 273,XXXXXXXXXX,XXXXXXXXXX,Near Unique Shadi Hall,,Peshawar City.,'25000,,PK,XXXXXXXXXX,Customer 273,XXXXXXXXXX,XXXXXXXXXX,Near Unique Shadi Hall,,Peshawar City.,'25000,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH20338.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6792898642140.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rk2EU7bRqTK5qEY97xlC4g2vo + #TH20338.1,,,rk2EU7bRqTK5qEY97xlC4g2vo + #TH20338.1
#TH10274,customer_274@example.com,paid,2026-03-12 15:17:57 +0500,fulfilled,2026-03-07 01:09:10 +0500,yes,PKR,699.0,250.0,0.0,949.0,,0.0,Shipping Charges,2026-03-05 16:52:59+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 1,699.0,1399.0,TH232,True,False,fulfilled,Customer 274,XXXXXXXXXX,XXXXXXXXXX,Arif karyana street near tehkana wali masjid,,Rawalpindi,,,PK,XXXXXXXXXX,Customer 274,XXXXXXXXXX,XXXXXXXXXX,Arif karyana street near tehkana wali masjid,,Rawalpindi,,,PK,XXXXXXXXXX,confirm,,,Cash on Delivery (COD),#TH23300.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6901672476892.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rEIhkOLmUrPhc1fjBI7jj69x8 + #TH23300.1,,,rEIhkOLmUrPhc1fjBI7jj69x8 + #TH23300.1
#TH10275,customer_275@example.com,paid,2025-12-14 03:13:44 +0500,fulfilled,2025-12-08 00:32:27 +0500,yes,PKR,5099.0,0.0,0.0,5099.0,,0.0,Free Delivery,2025-12-06 16:49:35+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 7 - Layer,5099.0,10199.0,TH168,True,False,fulfilled,Customer 275,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Customer 275,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH18745.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6725750161628.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rnzwOhnScQsUIWyZhhJuJiXkJ + #TH18745.1,,,rnzwOhnScQsUIWyZhhJuJiXkJ + #TH18745.1
#TH10276,customer_276@example.com,paid,2026-04-04 02:35:43 +0500,fulfilled,2026-03-24 01:17:22 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-03-22 13:48:23+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 276,XXXXXXXXXX,XXXXXXXXXX,,,Lahore Cantt,,,PK,XXXXXXXXXX,Customer 276,XXXXXXXXXX,XXXXXXXXXX,,,Lahore Cantt,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH24412.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6930530140380.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rLw5DUYaWHDOuaNqCjM5UMINh + #TH24412.1,,,rLw5DUYaWHDOuaNqCjM5UMINh + #TH24412.1
#TH10277,customer_277@example.com,paid,2025-11-02 13:36:05 +0500,fulfilled,2025-10-24 04:49:31 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2025-10-22 19:48:05+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 277,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54000,,PK,XXXXXXXXXX,Customer 277,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH17318.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6606452818140.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rfJTdfaFThiYT3pFHMhHXAheR + #TH17318.1,,,rfJTdfaFThiYT3pFHMhHXAheR + #TH17318.1
#TH10278,customer_278@example.com,paid,2026-05-23 18:06:11 +0500,fulfilled,2026-05-20 00:58:48 +0500,yes,PKR,5099.0,0.0,0.0,5099.0,,0.0,Delivery Charges,2026-05-19 19:26:30+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 7 - Layer,5099.0,10199.0,TH168,True,False,fulfilled,Customer 278,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Customer 278,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH27439.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7059827065052.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r8BMXZMalEo2E8m7tE1CBRrlK + #TH27439.1,,,r8BMXZMalEo2E8m7tE1CBRrlK + #TH27439.1
#TH10279,customer_279@example.com,paid,2025-10-26 15:20:36 +0500,fulfilled,2025-10-13 02:40:18 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-10-12 06:43:49+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 279,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54000,,PK,XXXXXXXXXX,Customer 279,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH16998.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6579776323804.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rfLFyizzNeY5ruCy88dcEyTmy + #TH16998.1,,,rfLFyizzNeY5ruCy88dcEyTmy + #TH16998.1
#TH10280,customer_280@example.com,paid,2026-03-20 14:59:46 +0500,fulfilled,2026-03-06 01:26:09 +0500,no,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2026-03-05 18:44:05+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 280,XXXXXXXXXX,XXXXXXXXXX,,,Gujranwala,,,PK,XXXXXXXXXX,Customer 280,XXXXXXXXXX,XXXXXXXXXX,,,Gujranwala,,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH23302.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6901832122588.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rZkxitSp29OllLdPwJ27uM7Wd + #TH23302.1,,,rZkxitSp29OllLdPwJ27uM7Wd + #TH23302.1
#TH10281,customer_281@example.com,paid,2026-05-01 20:21:41 +0500,fulfilled,2026-04-23 01:16:42 +0500,no,PKR,4999.0,0.0,0.0,4999.0,,0.0,Delivery Charges,2026-04-22 15:15:55+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 6 - Layer,4999.0,9999.0,TH167,True,False,fulfilled,Customer 281,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'1,,PK,XXXXXXXXXX,Customer 281,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'1,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH26115.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7003439005916.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rPUL1Nfi3ctgnRiB2RnnyvH89 + #TH26115.1,,,rPUL1Nfi3ctgnRiB2RnnyvH89 + #TH26115.1
#TH10282,customer_282@example.com,paid,2026-03-08 05:19:35 +0500,fulfilled,2026-03-03 01:41:51 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2026-03-02 17:24:40+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 282,XXXXXXXXXX,XXXXXXXXXX,,,Faisalabad,'3800,,PK,XXXXXXXXXX,Customer 282,XXXXXXXXXX,XXXXXXXXXX,,,Faisalabad,'3800,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH23134.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6894488813788.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rWW4ikuf2QWW6rnDFUhDmPYgi + #TH23134.1,,,rWW4ikuf2QWW6rnDFUhDmPYgi + #TH23134.1
#TH10283,customer_283@example.com,paid,2026-03-06 02:12:14 +0500,fulfilled,2026-02-24 00:41:04 +0500,yes,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2026-02-23 19:27:21+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 283,XXXXXXXXXX,XXXXXXXXXX,,,Sheikhupura,,,PK,XXXXXXXXXX,Customer 283,XXXXXXXXXX,XXXXXXXXXX,,,Sheikhupura,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH22683.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6881355890908.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rlSvZsvC2puGiluE2Y8Q0MXnx + #TH22683.1,,,rlSvZsvC2puGiluE2Y8Q0MXnx + #TH22683.1
#TH10284,customer_284@example.com,paid,2025-07-27 15:24:30 +0500,fulfilled,2025-07-19 00:06:25 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-07-18 12:27:33+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 284,XXXXXXXXXX,XXXXXXXXXX,,,Gujrat,,,PK,XXXXXXXXXX,Customer 284,XXXXXXXXXX,XXXXXXXXXX,,,Gujrat,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH13411.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6446498971868.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,reJbzNKtVNkLSuYXHXxIf4DP7 + #TH13411.2,,,reJbzNKtVNkLSuYXHXxIf4DP7 + #TH13411.2
#TH10285,customer_285@example.com,paid,2026-01-31 22:08:39 +0500,fulfilled,2026-01-26 00:02:39 +0500,yes,PKR,4599.0,0.0,0.0,4599.0,,0.0,Delivery Charges,2026-01-25 17:18:36+00:00,1,Metal Shoe Rack with Coat Hooks – Dustproof Entryway Shoe Cabinet & Organizer - 5 - Layer,4599.0,7999.0,TH189,True,False,fulfilled,Customer 285,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,'03043222944,,PK,XXXXXXXXXX,Customer 285,XXXXXXXXXX,XXXXXXXXXX,,,Islamabad,'03043222944,,PK,XXXXXXXXXX,C,,,Cash on Delivery (COD),#TH21045.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6819291726044.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rD54T1bB58p5X3x726FhmBcyI + #TH21045.1,,,rD54T1bB58p5X3x726FhmBcyI + #TH21045.1
#TH10286,customer_286@example.com,paid,2026-03-12 15:17:59 +0500,fulfilled,2026-03-07 01:07:13 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2026-03-06 10:39:52+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 286,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54700,,PK,XXXXXXXXXX,Customer 286,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54700,,PK,XXXXXXXXXX,c,,,Cash on Delivery (COD),#TH23337.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6903046537436.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rYHpAd5hMFRU64XYkApDuHYMF + #TH23337.1,,,rYHpAd5hMFRU64XYkApDuHYMF + #TH23337.1
#TH10287,customer_287@example.com,paid,2026-04-04 02:38:56 +0500,fulfilled,2026-03-28 01:32:14 +0500,yes,PKR,699.0,250.0,0.0,949.0,,0.0,Shipping Charges,2026-03-27 03:09:26+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 1,699.0,1399.0,TH232,True,False,fulfilled,Customer 287,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,,,PK,XXXXXXXXXX,Customer 287,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH24689.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6944065355996.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rvyuSaH3W08dvhEbdjthzk3Z6 + #TH24689.1,,,rvyuSaH3W08dvhEbdjthzk3Z6 + #TH24689.1
#TH10288,customer_288@example.com,paid,2025-10-11 02:34:56 +0500,fulfilled,2025-09-29 00:40:59 +0500,yes,PKR,2799.0,0.0,0.0,2799.0,,0.0,Delivery Charges,2025-09-28 09:08:30+00:00,1,360° Rotating Makeup Brush Holder with Lid – Dustproof Vanity Organizer for Brushes & Cosmetics,2799.0,4999.0,TH192,True,False,fulfilled,Customer 288,XXXXXXXXXX,XXXXXXXXXX,,,Sialkot,,,PK,XXXXXXXXXX,Customer 288,XXXXXXXXXX,XXXXXXXXXX,,,Sialkot,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH16502.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6553611600092.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r7AePS7XtqwU65uSufHTwPx0p + #TH16502.1,,,r7AePS7XtqwU65uSufHTwPx0p + #TH16502.1
#TH10289,customer_289@example.com,paid,2026-04-12 16:13:09 +0500,fulfilled,2026-04-02 00:13:32 +0500,no,PKR,1499.0,250.0,0.0,1749.0,,0.0,Shipping Charges,2026-04-01 13:27:10+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 3,1499.0,2999.0,TH234,True,False,fulfilled,Customer 289,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,'74900,,PK,XXXXXXXXXX,Customer 289,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,'74900,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH25026.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6957055967452.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r9i1pWAsiZsN2cheYSbmHd3TB + #TH25026.1,,,r9i1pWAsiZsN2cheYSbmHd3TB + #TH25026.1
#TH10290,customer_290@example.com,paid,2025-12-14 02:59:01 +0500,fulfilled,2025-12-02 00:27:53 +0500,yes,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2025-12-01 07:12:24+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 290,XXXXXXXXXX,XXXXXXXXXX,,,Peshawar,NOTING,,PK,XXXXXXXXXX,Customer 290,XXXXXXXXXX,XXXXXXXXXX,,,Peshawar,NOTING,,PK,XXXXXXXXXX,Come,,,Cash on Delivery (COD),#TH18594.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6714604060892.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rqwXb7n58ty2nFPscnspGBEKT + #TH18594.1,,,rqwXb7n58ty2nFPscnspGBEKT + #TH18594.1
#TH10291,customer_291@example.com,paid,2026-05-23 18:00:43 +0500,fulfilled,2026-05-13 00:10:25 +0500,no,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-05-12 03:57:37+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 291,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'7890,,PK,XXXXXXXXXX,Customer 291,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'7890,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH27053.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7043692789980.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,riSAx6lfx4jcCdocur57qI9Rp + #TH27053.1,,,riSAx6lfx4jcCdocur57qI9Rp + #TH27053.1
#TH10292,customer_292@example.com,paid,2025-09-07 01:36:29 +0500,fulfilled,2025-08-26 00:25:31 +0500,yes,PKR,4499.0,0.0,0.0,4499.0,,0.0,Delivery Charges,2025-08-25 08:24:20+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 5 - Layer,4499.0,8999.0,TH166,True,False,fulfilled,Customer 292,XXXXXXXXXX,XXXXXXXXXX,,,Feroza,'64070,,PK,XXXXXXXXXX,Customer 292,XXXXXXXXXX,XXXXXXXXXX,,,Feroza,'64070,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH15150.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6503673626844.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r8aW6SzJ3UMIpHUoZcCzFUo7r + #TH15150.2,,,r8aW6SzJ3UMIpHUoZcCzFUo7r + #TH15150.2
#TH10293,customer_293@example.com,paid,2026-04-18 19:07:54 +0500,fulfilled,2026-04-10 00:43:26 +0500,no,PKR,1199.0,250.0,0.0,1449.0,,0.0,Shipping Charges,2026-04-09 06:29:48+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 2,1199.0,2399.0,TH233,True,False,fulfilled,Customer 293,XXXXXXXXXX,XXXXXXXXXX,,,Pakistan,,,PK,XXXXXXXXXX,Customer 293,XXXXXXXXXX,XXXXXXXXXX,,,Pakistan,,,PK,XXXXXXXXXX,Cou,,,Cash on Delivery (COD),#TH25431.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6976498073820.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rk54LyqQjYAXBDHftT1JXOVOM + #TH25431.1,,,rk54LyqQjYAXBDHftT1JXOVOM + #TH25431.1
#TH10294,customer_294@example.com,paid,2026-01-04 00:40:13 +0500,fulfilled,2025-12-23 01:58:23 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2025-12-22 09:04:22+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 294,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,'75950,,PK,XXXXXXXXXX,Customer 294,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,'75950,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH19374.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6757596233948.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r9Ie8SUsgZJDxKIHBRDARIkwA + #TH19374.1,,,r9Ie8SUsgZJDxKIHBRDARIkwA + #TH19374.1
#TH10295,customer_295@example.com,paid,2026-03-28 19:42:48 +0500,fulfilled,2026-03-13 02:57:54 +0500,yes,PKR,699.0,250.0,0.0,949.0,,0.0,Shipping Charges,2026-03-12 09:59:52+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 1,699.0,1399.0,TH232,True,False,fulfilled,Customer 295,XXXXXXXXXX,XXXXXXXXXX,,,Lalamusa,,,PK,XXXXXXXXXX,Customer 295,XXXXXXXXXX,XXXXXXXXXX,,,Lalamusa,,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH23702.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6913354596572.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rP5fjPVlvPhpylCs2MXzRncVe + #TH23702.1,,,rP5fjPVlvPhpylCs2MXzRncVe + #TH23702.1
